Date,AAPL
2013-09-27,15.088322639465332
2013-09-30,14.90079116821289
2013-10-01,15.251164436340332
2013-10-02,15.301168441772461
2013-10-03,15.108951568603516
2013-10-04,15.097074508666992
2013-10-07,15.244598388671875
2013-10-08,15.031752586364746
2013-10-09,15.208342552185059
2013-10-10,15.303672790527344
2013-10-11,15.402748107910156
2013-10-14,15.503700256347656
2013-10-15,15.586213111877441
2013-10-16,15.662162780761719
2013-10-17,15.768119812011719
2013-10-18,15.905325889587402
2013-10-21,16.29507064819336
2013-10-22,16.24850845336914
2013-10-23,16.4075927734375
2013-10-24,16.62481689453125
2013-10-25,16.438854217529297
2013-10-28,16.561370849609375
2013-10-29,16.148799896240234
2013-10-30,16.405719757080078
2013-10-31,16.33696174621582
2013-11-01,16.25350570678711
2013-11-04,16.46353530883789
2013-11-05,16.42290496826172
2013-11-06,16.376384735107422
2013-11-07,16.11136245727539
2013-11-08,16.36506462097168
2013-11-11,16.317596435546875
2013-11-12,16.347776412963867
2013-11-13,16.367265701293945
2013-11-14,16.603988647460938
2013-11-15,16.50433349609375
2013-11-18,16.304391860961914
2013-11-19,16.33330726623535
2013-11-20,16.190275192260742
2013-11-21,16.383304595947266
2013-11-22,16.341175079345703
2013-11-25,16.46504020690918
2013-11-26,16.768720626831055
2013-11-27,17.163572311401367
2013-11-29,17.481407165527344
2013-12-02,17.329254150390625
2013-12-03,17.80364227294922
2013-12-04,17.762144088745117
2013-12-05,17.85331153869629
2013-12-06,17.6055850982666
2013-12-09,17.807092666625977
2013-12-10,17.779438018798828
2013-12-11,17.647714614868164
2013-12-12,17.621938705444336
2013-12-13,17.429845809936523
2013-12-16,17.52635955810547
2013-12-17,17.44744873046875
2013-12-18,17.31478500366211
2013-12-19,17.116416931152344
2013-12-20,17.2597713470459
2013-12-23,17.922161102294922
2013-12-24,17.8460750579834
2013-12-26,17.72756576538086
2013-12-27,17.6077880859375
2013-12-30,17.432680130004883
2013-12-31,17.63702392578125
2014-01-02,17.388973236083984
2014-01-03,17.007017135620117
2014-01-06,17.099754333496094
2014-01-07,16.977458953857422
2014-01-08,17.084980010986328
2014-01-09,16.86680793762207
2014-01-10,16.75425910949707
2014-01-13,16.84197235107422
2014-01-14,17.177095413208008
2014-01-15,17.52196502685547
2014-01-16,17.424190521240234
2014-01-17,16.99727439880371
2014-01-21,17.261350631713867
2014-01-22,17.338048934936523
2014-01-23,17.4848690032959
2014-01-24,17.16703224182129
2014-01-27,17.306299209594727
2014-01-28,15.923052787780762
2014-01-29,15.742294311523438
2014-01-30,15.711793899536133
2014-01-31,15.737567901611328
2014-02-03,15.766816139221191
2014-02-04,15.995046615600586
2014-02-05,16.114505767822266
2014-02-06,16.20842933654785
2014-02-07,16.435195922851562
2014-02-10,16.729629516601562
2014-02-11,16.95005226135254
2014-02-12,16.94879150390625
2014-02-13,17.21792984008789
2014-02-14,17.204008102416992
2014-02-18,17.267271041870117
2014-02-19,16.994651794433594
2014-02-20,16.797937393188477
2014-02-21,16.611351013183594
2014-02-24,16.684083938598633
2014-02-25,16.51046371459961
2014-02-26,16.361507415771484
2014-02-27,16.687881469726562
2014-02-28,16.64266014099121
2014-03-03,16.690731048583984
2014-03-04,16.800785064697266
2014-03-05,16.836206436157227
2014-03-06,16.78528594970703
2014-03-07,16.775484085083008
2014-03-10,16.79066276550293
2014-03-11,16.954166412353516
2014-03-12,16.97061538696289
2014-03-13,16.782123565673828
2014-03-14,16.59363555908203
2014-03-17,16.658472061157227
2014-03-18,16.805843353271484
2014-03-19,16.801416397094727
2014-03-20,16.720457077026367
2014-03-21,16.852336883544922
2014-03-24,17.052215576171875
2014-03-25,17.235639572143555
2014-03-26,17.07086753845215
2014-03-27,16.997486114501953
2014-03-28,16.978519439697266
2014-03-31,16.974721908569336
2014-04-01,17.130002975463867
2014-04-02,17.158470153808594
2014-04-03,17.039562225341797
2014-04-04,16.81912612915039
2014-04-07,16.555051803588867
2014-04-08,16.554100036621094
2014-04-09,16.77168846130371
2014-04-10,16.555370330810547
2014-04-11,16.4329776763916
2014-04-14,16.498441696166992
2014-04-15,16.380796432495117
2014-04-16,16.41400718688965
2014-04-17,16.601543426513672
2014-04-21,16.79857635498047
2014-04-22,16.81532859802246
2014-04-23,16.59554100036621
2014-04-24,17.956069946289062
2014-04-25,18.087947845458984
2014-04-28,18.788455963134766
2014-04-29,18.732791900634766
2014-04-30,18.661951065063477
2014-05-01,18.705913543701172
2014-05-02,18.740697860717773
2014-05-05,19.005722045898438
2014-05-06,18.79857635498047
2014-05-07,18.732791900634766
2014-05-08,18.699399948120117
2014-05-09,18.62148094177246
2014-05-12,18.853322982788086
2014-05-13,18.882898330688477
2014-05-14,18.886396408081055
2014-05-15,18.725797653198242
2014-05-16,19.00215721130371
2014-05-19,19.227317810058594
2014-05-20,19.231128692626953
2014-05-21,19.282020568847656
2014-05-22,19.312543869018555
2014-05-23,19.53071403503418
2014-05-27,19.896434783935547
2014-05-28,19.84491539001465
2014-05-29,20.206510543823242
2014-05-30,20.130813598632812
2014-06-02,19.99247932434082
2014-06-03,20.275196075439453
2014-06-04,20.506725311279297
2014-06-05,20.587177276611328
2014-06-06,20.530574798583984
2014-06-09,20.859086990356445
2014-06-10,20.981534957885742
2014-06-11,20.894710540771484
2014-06-12,20.545202255249023
2014-06-13,20.320356369018555
2014-06-16,20.525163650512695
2014-06-17,20.49846076965332
2014-06-18,20.520713806152344
2014-06-19,20.449478149414062
2014-06-20,20.23799705505371
2014-06-23,20.220186233520508
2014-06-24,20.097742080688477
2014-06-25,20.115550994873047
2014-06-26,20.235767364501953
2014-06-27,20.476194381713867
2014-06-30,20.687673568725586
2014-07-01,20.819019317626953
2014-07-02,20.810115814208984
2014-07-03,20.932558059692383
2014-07-07,21.36442756652832
2014-07-08,21.226408004760742
2014-07-09,21.235313415527344
2014-07-10,21.157400131225586
2014-07-11,21.197463989257812
2014-07-14,21.471282958984375
2014-07-15,21.2197265625
2014-07-16,21.099512100219727
2014-07-17,20.72329330444336
2014-07-18,21.02159881591797
2014-07-21,20.91251564025879
2014-07-22,21.086158752441406
2014-07-23,21.636014938354492
2014-07-24,21.60039710998535
2014-07-25,21.742877960205078
2014-07-28,22.043407440185547
2014-07-29,21.900930404663086
2014-07-30,21.8497257232666
2014-07-31,21.282058715820312
2014-08-01,21.400047302246094
2014-08-04,21.27983283996582
2014-08-05,21.175207138061523
2014-08-06,21.13958740234375
2014-08-07,21.13735008239746
2014-08-08,21.19551658630371
2014-08-11,21.47516441345215
2014-08-12,21.47069549560547
2014-08-13,21.754823684692383
2014-08-14,21.8129940032959
2014-08-15,21.92038345336914
2014-08-18,22.184377670288086
2014-08-19,22.490875244140625
2014-08-20,22.499818801879883
2014-08-21,22.502056121826172
2014-08-22,22.667612075805664
2014-08-25,22.716833114624023
2014-08-26,22.571414947509766
2014-08-27,22.848827362060547
2014-08-28,22.875675201416016
2014-08-29,22.931604385375977
2014-09-02,23.11058807373047
2014-09-03,22.135150909423828
2014-09-04,21.951704025268555
2014-09-05,22.141862869262695
2014-09-08,22.005395889282227
2014-09-09,21.922611236572266
2014-09-10,22.596025466918945
2014-09-11,22.692224502563477
2014-09-12,22.74367904663086
2014-09-15,22.736967086791992
2014-09-16,22.564699172973633
2014-09-17,22.725780487060547
2014-09-18,22.772764205932617
2014-09-19,22.587068557739258
2014-09-22,22.609445571899414
2014-09-23,22.96293067932129
2014-09-24,22.763816833496094
2014-09-25,21.895767211914062
2014-09-26,22.540096282958984
2014-09-29,22.396909713745117
2014-09-30,22.540096282958984
2014-10-01,22.188852310180664
2014-10-02,22.349929809570312
2014-10-03,22.287288665771484
2014-10-06,22.287288665771484
2014-10-07,22.092647552490234
2014-10-08,22.551279067993164
2014-10-09,22.600500106811523
2014-10-10,22.535615921020508
2014-10-13,22.329788208007812
2014-10-14,22.092647552490234
2014-10-15,21.821941375732422
2014-10-16,21.535573959350586
2014-10-17,21.85102081298828
2014-10-20,22.3186092376709
2014-10-21,22.924896240234375
2014-10-22,23.041231155395508
2014-10-23,23.4528751373291
2014-10-24,23.54013442993164
2014-10-27,23.51552963256836
2014-10-28,23.88019561767578
2014-10-29,24.014429092407227
2014-10-30,23.933887481689453
2014-10-31,24.162080764770508
2014-11-03,24.475299835205078
2014-11-04,24.29631805419922
2014-11-05,24.35448455810547
2014-11-06,24.42414093017578
2014-11-07,24.49380111694336
2014-11-10,24.453350067138672
2014-11-11,24.648822784423828
2014-11-12,24.99711036682129
2014-11-13,25.349878311157227
2014-11-14,25.655460357666016
2014-11-17,25.612764358520508
2014-11-18,25.945310592651367
2014-11-19,25.76556396484375
2014-11-20,26.134052276611328
2014-11-21,26.17000389099121
2014-11-24,26.655344009399414
2014-11-25,26.423904418945312
2014-11-26,26.73848533630371
2014-11-28,26.722753524780273
2014-12-01,25.85543441772461
2014-12-02,25.756568908691406
2014-12-03,26.048673629760742
2014-12-04,25.949804306030273
2014-12-05,25.839706420898438
2014-12-08,25.25550079345703
2014-12-09,25.641977310180664
2014-12-10,25.154390335083008
2014-12-11,25.08024787902832
2014-12-12,24.65557098388672
2014-12-15,24.31853675842285
2014-12-16,23.985990524291992
2014-12-17,24.58367347717285
2014-12-18,25.311676025390625
2014-12-19,25.116195678710938
2014-12-22,25.376842498779297
2014-12-23,25.286962509155273
2014-12-24,25.167875289916992
2014-12-26,25.612764358520508
2014-12-29,25.59479331970215
2014-12-30,25.282466888427734
2014-12-31,24.801626205444336
2015-01-02,24.565702438354492
2015-01-05,23.873638153076172
2015-01-06,23.875886917114258
2015-01-07,24.21068000793457
2015-01-08,25.140913009643555
2015-01-09,25.167875289916992
2015-01-12,24.547718048095703
2015-01-13,24.765668869018555
2015-01-14,24.67130470275879
2015-01-15,24.00172233581543
2015-01-16,23.81521987915039
2015-01-20,24.42863655090332
2015-01-21,24.615131378173828
2015-01-22,25.25550079345703
2015-01-23,25.38582992553711
2015-01-26,25.412790298461914
2015-01-27,24.523006439208984
2015-01-28,25.90936279296875
2015-01-29,26.716014862060547
2015-01-30,26.325042724609375
2015-02-02,26.655344009399414
2015-02-03,26.659833908081055
2015-02-04,26.864309310913086
2015-02-05,27.056047439575195
2015-02-06,26.828214645385742
2015-02-09,27.006425857543945
2015-02-10,27.525257110595703
2015-02-11,28.170413970947266
2015-02-12,28.52683448791504
2015-02-13,28.666690826416016
2015-02-17,28.835872650146484
2015-02-18,29.036645889282227
2015-02-19,28.97573471069336
2015-02-20,29.212594985961914
2015-02-23,30.00213050842285
2015-02-24,29.81489372253418
2015-02-25,29.052425384521484
2015-02-26,29.420127868652344
2015-02-27,28.977989196777344
2015-03-02,29.120105743408203
2015-03-03,29.181015014648438
2015-03-04,28.996034622192383
2015-03-05,28.51555061340332
2015-03-06,28.55841064453125
2015-03-09,28.680225372314453
2015-03-10,28.086952209472656
2015-03-11,27.57489013671875
2015-03-12,28.073415756225586
2015-03-13,27.879419326782227
2015-03-16,28.18620491027832
2015-03-17,28.657663345336914
2015-03-18,28.980247497558594
2015-03-19,28.76143455505371
2015-03-20,28.400508880615234
2015-03-23,28.696022033691406
2015-03-24,28.578720092773438
2015-03-25,27.832048416137695
2015-03-26,28.02604103088379
2015-03-27,27.80272102355957
2015-03-30,28.50653076171875
2015-03-31,28.068910598754883
2015-04-01,28.028297424316406
2015-04-02,28.269672393798828
2015-04-06,28.72760009765625
2015-04-07,28.42531967163086
2015-04-08,28.33283233642578
2015-04-09,28.549388885498047
2015-04-10,28.67120361328125
2015-04-13,28.614809036254883
2015-04-14,28.490739822387695
2015-04-15,28.599021911621094
2015-04-16,28.461416244506836
2015-04-17,28.141088485717773
2015-04-20,28.783992767333984
2015-04-21,28.62834930419922
2015-04-22,29.014080047607422
2015-04-23,29.250944137573242
2015-04-24,29.388545989990234
2015-04-27,29.92316436767578
2015-04-28,29.45171546936035
2015-04-29,29.018596649169922
2015-04-30,28.231325149536133
2015-05-01,29.088531494140625
2015-05-04,29.03212547302246
2015-05-05,28.377948760986328
2015-05-06,28.199737548828125
2015-05-07,28.374164581298828
2015-05-08,28.90875244140625
2015-05-11,28.614276885986328
2015-05-12,28.512344360351562
2015-05-13,28.54405975341797
2015-05-14,29.210025787353516
2015-05-15,29.16925048828125
2015-05-18,29.490917205810547
2015-05-19,29.463733673095703
2015-05-20,29.461467742919922
2015-05-21,29.76274871826172
2015-05-22,30.023250579833984
2015-05-26,29.36180305480957
2015-05-27,29.90997886657715
2015-05-28,29.851089477539062
2015-05-29,29.511302947998047
2015-06-01,29.57019805908203
2015-06-02,29.438817977905273
2015-06-03,29.475059509277344
2015-06-04,29.302902221679688
2015-06-05,29.14206886291504
2015-06-08,28.94953155517578
2015-06-09,28.863452911376953
2015-06-10,29.194171905517578
2015-06-11,29.128480911254883
2015-06-12,28.806821823120117
2015-06-15,28.75018882751465
2015-06-16,28.904224395751953
2015-06-17,28.836267471313477
2015-06-18,28.9676513671875
2015-06-19,28.67770004272461
2015-06-22,28.9064884185791
2015-06-23,28.775110244750977
2015-06-24,29.019750595092773
2015-06-25,28.881568908691406
2015-06-26,28.711681365966797
2015-06-29,28.20880699157715
2015-06-30,28.41267204284668
2015-07-01,28.67770004272461
2015-07-02,28.64145851135254
2015-07-06,28.54178810119629
2015-07-07,28.471567153930664
2015-07-08,27.76481819152832
2015-07-09,27.198516845703125
2015-07-10,27.925649642944336
2015-07-13,28.464771270751953
2015-07-14,28.45345115661621
2015-07-15,28.7275333404541
2015-07-16,29.11035919189453
2015-07-17,29.36180305480957
2015-07-20,29.916784286499023
2015-07-21,29.617774963378906
2015-07-22,28.36510467529297
2015-07-23,28.351512908935547
2015-07-24,28.202009201049805
2015-07-27,27.81011962890625
2015-07-28,27.948305130004883
2015-07-29,27.859954833984375
2015-07-30,27.719512939453125
2015-07-31,27.477136611938477
2015-08-03,26.82927894592285
2015-08-04,25.96849822998047
2015-08-05,26.140653610229492
2015-08-06,26.197540283203125
2015-08-07,26.286285400390625
2015-08-10,27.241989135742188
2015-08-11,25.824363708496094
2015-08-12,26.222572326660156
2015-08-13,26.20209503173828
2015-08-14,26.386404037475586
2015-08-17,26.659465789794922
2015-08-18,26.509281158447266
2015-08-19,26.17023468017578
2015-08-20,25.63322639465332
2015-08-21,24.06542205810547
2015-08-24,23.464698791503906
2015-08-25,23.60577392578125
2015-08-26,24.95968246459961
2015-08-27,25.694660186767578
2015-08-28,25.778854370117188
2015-08-31,25.65825843811035
2015-09-01,24.511417388916016
2015-09-02,25.56268310546875
2015-09-03,25.114418029785156
2015-09-04,24.86411476135254
2015-09-08,25.55585289001465
2015-09-09,25.064355850219727
2015-09-10,25.615020751953125
2015-09-11,25.98819923400879
2015-09-14,26.23849868774414
2015-09-15,26.459217071533203
2015-09-16,26.488805770874023
2015-09-17,25.92220687866211
2015-09-18,25.815263748168945
2015-09-21,26.215744018554688
2015-09-22,25.803882598876953
2015-09-23,26.013229370117188
2015-09-24,26.16796112060547
2015-09-25,26.101970672607422
2015-09-28,25.5854434967041
2015-09-29,24.816326141357422
2015-09-30,25.09848976135254
2015-10-01,24.93465805053711
2015-10-02,25.116683959960938
2015-10-05,25.20771026611328
2015-10-06,25.328310012817383
2015-10-07,25.20771026611328
2015-10-08,24.91644859313965
2015-10-09,25.51262664794922
2015-10-12,25.39430046081543
2015-10-13,25.437532424926758
2015-10-14,25.07801055908203
2015-10-15,25.453462600708008
2015-10-16,25.266876220703125
2015-10-19,25.423877716064453
2015-10-20,25.88807487487793
2015-10-21,25.885801315307617
2015-10-22,26.28173828125
2015-10-23,27.096355438232422
2015-10-26,26.231672286987305
2015-10-27,26.065563201904297
2015-10-28,27.139589309692383
2015-10-29,27.426294326782227
2015-10-30,27.19192123413086
2015-11-02,27.57420539855957
2015-11-03,27.890493392944336
2015-11-04,27.760791778564453
2015-11-05,27.632816314697266
2015-11-06,27.664812088012695
2015-11-09,27.552839279174805
2015-11-10,26.684450149536133
2015-11-11,26.533632278442383
2015-11-12,26.444501876831055
2015-11-13,25.672103881835938
2015-11-16,26.09258270263672
2015-11-17,25.98060417175293
2015-11-18,26.80329132080078
2015-11-19,27.143783569335938
2015-11-20,27.262615203857422
2015-11-23,26.908409118652344
2015-11-24,27.166641235351562
2015-11-25,26.972394943237305
2015-11-27,26.922121047973633
2015-11-30,27.034090042114258
2015-12-01,26.81471061706543
2015-12-02,26.57248306274414
2015-12-03,26.32567596435547
2015-12-04,27.200918197631836
2015-12-07,27.02952766418457
2015-12-08,27.018095016479492
2015-12-09,26.42165756225586
2015-12-10,26.547340393066406
2015-12-11,25.864065170288086
2015-12-14,25.704103469848633
2015-12-15,25.249343872070312
2015-12-16,25.44358253479004
2015-12-17,24.904279708862305
2015-12-18,24.23013687133789
2015-12-21,24.52721405029297
2015-12-22,24.504362106323242
2015-12-23,24.819721221923828
2015-12-24,24.687175750732422
2015-12-28,24.410663604736328
2015-12-29,24.849428176879883
2015-12-30,24.524932861328125
2015-12-31,24.05417251586914
2016-01-04,24.074735641479492
2016-01-05,23.4714412689209
2016-01-06,23.012113571166992
2016-01-07,22.04090118408203
2016-01-08,22.15744972229004
2016-01-11,22.516218185424805
2016-01-12,22.843008041381836
2016-01-13,22.255706787109375
2016-01-14,22.742456436157227
2016-01-15,22.196290969848633
2016-01-19,22.088890075683594
2016-01-20,22.11859893798828
2016-01-21,22.006622314453125
2016-01-22,23.17664909362793
2016-01-25,22.724184036254883
2016-01-26,22.84986114501953
2016-01-27,21.348474502563477
2016-01-28,21.501588821411133
2016-01-29,22.244279861450195
2016-02-01,22.036333084106445
2016-02-02,21.590709686279297
2016-02-03,22.018049240112305
2016-02-04,22.19495964050293
2016-02-05,21.602176666259766
2016-02-08,21.82964515686035
2016-02-09,21.825042724609375
2016-02-10,21.659616470336914
2016-02-11,21.528654098510742
2016-02-12,21.59528350830078
2016-02-16,22.20415687561035
2016-02-17,22.544200897216797
2016-02-18,22.116840362548828
2016-02-19,22.06629753112793
2016-02-22,22.259296417236328
2016-02-23,21.756120681762695
2016-02-24,22.0800838470459
2016-02-25,22.23172378540039
2016-02-26,22.266189575195312
2016-02-29,22.21564483642578
2016-03-01,23.097929000854492
2016-03-02,23.148475646972656
2016-03-03,23.3207950592041
2016-03-04,23.667739868164062
2016-03-07,23.405803680419922
2016-03-08,23.212804794311523
2016-03-09,23.23348617553711
2016-03-10,23.244972229003906
2016-03-11,23.495412826538086
2016-03-14,23.555145263671875
2016-03-15,24.02846336364746
2016-03-16,24.347829818725586
2016-03-17,24.308773040771484
2016-03-18,24.336341857910156
2016-03-21,24.334041595458984
2016-03-22,24.520145416259766
2016-03-23,24.384592056274414
2016-03-24,24.278894424438477
2016-03-28,24.168609619140625
2016-03-29,24.7407169342041
2016-03-30,25.172670364379883
2016-03-31,25.041711807250977
2016-04-01,25.271469116210938
2016-04-04,25.531097412109375
2016-04-05,25.230113983154297
2016-04-06,25.494340896606445
2016-04-07,24.938316345214844
2016-04-08,24.965885162353516
2016-04-11,25.048601150512695
2016-04-12,25.374858856201172
2016-04-13,25.74247932434082
2016-04-14,25.756267547607422
2016-04-15,25.239299774169922
2016-04-18,24.69477081298828
2016-04-19,24.563804626464844
2016-04-20,24.614351272583008
2016-04-21,24.347829818725586
2016-04-22,24.28119468688965
2016-04-25,24.14333724975586
2016-04-26,23.975610733032227
2016-04-27,22.475276947021484
2016-04-28,21.788286209106445
2016-04-29,21.5378475189209
2016-05-02,21.51487159729004
2016-05-03,21.868701934814453
2016-05-04,21.641237258911133
2016-05-05,21.553394317626953
2016-05-06,21.433195114135742
2016-05-09,21.44937515258789
2016-05-10,21.59500503540039
2016-05-11,21.384647369384766
2016-05-12,20.883026123046875
2016-05-13,20.924640655517578
2016-05-16,21.701335906982422
2016-05-17,21.61118507385254
2016-05-18,21.858530044555664
2016-05-19,21.77530860900879
2016-05-20,22.011096954345703
2016-05-23,22.290794372558594
2016-05-24,22.630605697631836
2016-05-25,23.0281982421875
2016-05-26,23.210819244384766
2016-05-27,23.19694709777832
2016-05-31,23.08367347717285
2016-06-01,22.760053634643555
2016-06-02,22.588991165161133
2016-06-03,22.635223388671875
2016-06-06,22.79935073852539
2016-06-07,22.891817092895508
2016-06-08,22.871013641357422
2016-06-09,23.035140991210938
2016-06-10,22.845584869384766
2016-06-13,22.501150131225586
2016-06-14,22.52889633178711
2016-06-15,22.454919815063477
2016-06-16,22.54969596862793
2016-06-17,22.036521911621094
2016-06-20,21.98335838317871
2016-06-21,22.170597076416016
2016-06-22,22.087377548217773
2016-06-23,22.21451759338379
2016-06-24,21.59037971496582
2016-06-27,21.276010513305664
2016-06-28,21.634305953979492
2016-06-29,21.821542739868164
2016-06-30,22.09893035888672
2016-07-01,22.165969848632812
2016-07-05,21.957923889160156
2016-07-06,22.082759857177734
2016-07-07,22.177532196044922
2016-07-08,22.34858512878418
2016-07-11,22.41793441772461
2016-07-12,22.51963996887207
2016-07-13,22.392507553100586
2016-07-14,22.836336135864258
2016-07-15,22.83402442932129
2016-07-18,23.07674217224121
2016-07-19,23.08599090576172
2016-07-20,23.106794357299805
2016-07-21,22.98427963256836
2016-07-22,22.806283950805664
2016-07-25,22.501150131225586
2016-07-26,22.346277236938477
2016-07-27,23.797962188720703
2016-07-28,24.1192684173584
2016-07-29,24.0892276763916
2016-08-01,24.51456642150879
2016-08-02,24.15163803100586
2016-08-03,24.454458236694336
2016-08-04,24.605525970458984
2016-08-05,24.979711532592773
2016-08-08,25.186565399169922
2016-08-09,25.288820266723633
2016-08-10,25.10056495666504
2016-08-11,25.084299087524414
2016-08-12,25.142398834228516
2016-08-15,25.444538116455078
2016-08-16,25.42129898071289
2016-08-17,25.38411521911621
2016-08-18,25.351573944091797
2016-08-19,25.41664695739746
2016-08-22,25.219100952148438
2016-08-23,25.298118591308594
2016-08-24,25.107534408569336
2016-08-25,25.00063133239746
2016-08-26,24.85420799255371
2016-08-29,24.82632064819336
2016-08-30,24.635740280151367
2016-08-31,24.658979415893555
2016-09-01,24.805400848388672
2016-09-02,25.037818908691406
2016-09-06,25.030839920043945
2016-09-07,25.184234619140625
2016-09-08,24.524181365966797
2016-09-09,23.968717575073242
2016-09-12,24.505590438842773
2016-09-13,25.088945388793945
