Date,ICF
2013-09-27,29.272802352905273
2013-09-30,28.92664337158203
2013-10-01,29.404478073120117
2013-10-02,29.45340347290039
2013-10-03,28.911582946777344
2013-10-04,28.87020492553711
2013-10-07,28.968027114868164
2013-10-08,28.693359375
2013-10-09,28.70465850830078
2013-10-10,29.44963836669922
2013-10-11,29.75816535949707
2013-10-14,29.728071212768555
2013-10-15,29.6076602935791
2013-10-16,30.2209529876709
2013-10-17,30.65366554260254
2013-10-18,30.540786743164062
2013-10-21,30.318796157836914
2013-10-22,30.65366554260254
2013-10-23,30.597211837768555
2013-10-24,30.540786743164062
2013-10-25,30.9697208404541
2013-10-28,30.683757781982422
2013-10-29,30.476823806762695
2013-10-30,30.172056198120117
2013-10-31,29.9688777923584
2013-11-01,30.251066207885742
2013-11-04,30.299978256225586
2013-11-05,29.739355087280273
2013-11-06,29.784513473510742
2013-11-07,29.37437629699707
2013-11-08,29.039518356323242
2013-11-11,29.06586265563965
2013-11-12,28.85138702392578
2013-11-13,29.01693344116211
2013-11-14,29.26526641845703
2013-11-15,29.333003997802734
2013-11-18,29.14862823486328
2013-11-19,28.900299072265625
2013-11-20,28.59553337097168
2013-11-21,28.817514419555664
2013-11-22,28.629390716552734
2013-11-25,28.44879722595215
2013-11-26,28.335914611816406
2013-11-27,28.58425521850586
2013-11-29,28.28324317932129
2013-12-02,28.11768341064453
2013-12-03,28.080059051513672
2013-12-04,28.196699142456055
2013-12-05,28.335914611816406
2013-12-06,28.60681915283203
2013-12-09,28.712173461914062
2013-12-10,28.70465850830078
2013-12-11,28.042436599731445
2013-12-12,27.858074188232422
2013-12-13,27.944610595703125
2013-12-16,27.98600196838379
2013-12-17,28.102638244628906
2013-12-18,28.61058807373047
2013-12-19,28.181655883789062
2013-12-20,28.31709861755371
2013-12-23,28.394994735717773
2013-12-24,28.42919158935547
2013-12-26,28.467187881469727
2013-12-27,28.46339225769043
2013-12-30,28.51279640197754
2013-12-31,28.391197204589844
2014-01-02,28.32280921936035
2014-01-03,28.53558349609375
2014-01-06,28.721765518188477
2014-01-07,28.828163146972656
2014-01-08,28.744564056396484
2014-01-09,28.7901554107666
2014-01-10,29.196720123291016
2014-01-13,28.976346969604492
2014-01-14,29.204330444335938
2014-01-15,29.375307083129883
2014-01-16,29.424711227416992
2014-01-17,29.268924713134766
2014-01-21,29.527292251586914
2014-01-22,29.656492233276367
2014-01-23,29.489303588867188
2014-01-24,29.12833595275879
2014-01-27,28.949748992919922
2014-01-28,29.2385196685791
2014-01-29,29.07513999938965
2014-01-30,29.54250144958496
2014-01-31,29.705886840820312
2014-02-03,29.25372314453125
2014-02-04,29.648897171020508
2014-02-05,29.626094818115234
2014-02-06,29.930065155029297
2014-02-07,30.139053344726562
2014-02-10,30.488618850708008
2014-02-11,30.572214126586914
2014-02-12,30.54181480407715
2014-02-13,30.671001434326172
2014-02-14,30.762197494506836
2014-02-18,30.887598037719727
2014-02-19,30.895187377929688
2014-02-20,30.762197494506836
2014-02-21,30.81919288635254
2014-02-24,30.94077491760254
2014-02-25,31.01677894592285
2014-02-26,31.054780960083008
2014-02-27,30.974977493286133
2014-02-28,31.210561752319336
2014-03-03,31.221960067749023
2014-03-04,31.696910858154297
2014-03-05,31.613327026367188
2014-03-06,31.370147705078125
2014-03-07,31.009180068969727
2014-03-10,30.85338592529297
2014-03-11,31.08517074584961
2014-03-12,31.149770736694336
2014-03-13,30.99397850036621
2014-03-14,31.07377052307129
2014-03-17,31.1535587310791
2014-03-18,31.271352767944336
2014-03-19,30.625404357910156
2014-03-20,30.72800064086914
2014-03-21,31.01677894592285
2014-03-24,30.81919288635254
2014-03-25,31.12864875793457
2014-03-26,30.81076431274414
2014-03-27,31.02906036376953
2014-03-28,31.26268196105957
2014-03-31,31.49630355834961
2014-04-01,31.637998580932617
2014-04-02,31.664810180664062
2014-04-03,31.572906494140625
2014-04-04,31.756731033325195
2014-04-07,31.925243377685547
2014-04-08,32.170345306396484
2014-04-09,32.05928421020508
2014-04-10,31.749073028564453
2014-04-11,31.622676849365234
2014-04-14,31.768220901489258
2014-04-15,32.181846618652344
2014-04-16,32.40395736694336
2014-04-17,32.223968505859375
2014-04-21,32.346527099609375
2014-04-22,32.361839294433594
2014-04-23,32.23928451538086
2014-04-24,32.42311096191406
2014-04-25,32.304386138916016
2014-04-28,32.64907455444336
2014-04-29,32.65290451049805
2014-04-30,32.72566604614258
2014-05-01,32.94396209716797
2014-05-02,32.86354064941406
2014-05-05,33.005252838134766
2014-05-06,32.886512756347656
2014-05-07,33.29248046875
2014-05-08,33.44950866699219
2014-05-09,33.399715423583984
2014-05-12,33.506954193115234
2014-05-13,33.26950454711914
2014-05-14,33.330780029296875
2014-05-15,33.342254638671875
2014-05-16,33.656314849853516
2014-05-19,33.48396682739258
2014-05-20,33.38821792602539
2014-05-21,33.2005615234375
2014-05-22,33.08183288574219
2014-05-23,33.342254638671875
2014-05-27,33.51460647583008
2014-05-28,33.25035095214844
2014-05-29,33.34610366821289
2014-05-30,33.52226638793945
2014-06-02,33.63715744018555
2014-06-03,33.5567512512207
2014-06-04,33.6218376159668
2014-06-05,34.26907730102539
2014-06-06,34.081417083740234
2014-06-09,33.59504318237305
2014-06-10,33.338436126708984
2014-06-11,33.26950454711914
2014-06-12,33.185245513916016
2014-06-13,33.27716064453125
2014-06-16,33.120140075683594
2014-06-17,33.15077209472656
2014-06-18,33.3958854675293
2014-06-19,33.663970947265625
2014-06-20,33.782691955566406
2014-06-23,33.66014099121094
2014-06-24,33.66780471801758
2014-06-25,33.608375549316406
2014-06-26,33.550498962402344
2014-06-27,33.77043151855469
2014-06-30,33.69712448120117
2014-07-01,33.832176208496094
2014-07-02,33.78587341308594
2014-07-03,33.58522033691406
2014-07-07,33.708702087402344
2014-07-08,33.809024810791016
2014-07-09,33.8823356628418
2014-07-10,34.04054260253906
2014-07-11,34.03281784057617
2014-07-14,34.20260238647461
2014-07-15,34.260467529296875
2014-07-16,34.37238311767578
2014-07-17,34.20260238647461
2014-07-18,34.5074348449707
2014-07-21,34.39553451538086
2014-07-22,34.5653076171875
2014-07-23,34.61161422729492
2014-07-24,34.62319564819336
2014-07-25,34.37238311767578
2014-07-28,34.64248275756836
2014-07-29,34.468841552734375
2014-07-30,34.41482162475586
2014-07-31,33.90162658691406
2014-08-01,33.824466705322266
2014-08-04,34.03281784057617
2014-08-05,33.68169403076172
2014-08-06,33.63153076171875
2014-08-07,33.64696502685547
2014-08-08,33.8823356628418
2014-08-11,34.07140350341797
2014-08-12,34.01353073120117
2014-08-13,34.53831100463867
2014-08-14,34.49971389770508
2014-08-15,34.476566314697266
2014-08-18,34.8238410949707
2014-08-19,34.89715576171875
2014-08-20,35.059200286865234
2014-08-21,35.00904846191406
2014-08-22,34.70806121826172
2014-08-25,34.65020751953125
2014-08-26,34.65791702270508
2014-08-27,34.71580505371094
2014-08-28,34.72738265991211
2014-08-29,34.89329147338867
2014-09-02,34.881717681884766
2014-09-03,34.978179931640625
2014-09-04,34.881717681884766
2014-09-05,35.26371765136719
2014-09-08,35.221275329589844
2014-09-09,35.03606414794922
2014-09-10,34.407100677490234
2014-09-11,34.43798065185547
2014-09-12,33.307411193847656
2014-09-15,33.230247497558594
2014-09-16,33.515769958496094
2014-09-17,33.496482849121094
2014-09-18,33.16850662231445
2014-09-19,33.253395080566406
2014-09-22,33.01028823852539
2014-09-23,32.80579376220703
2014-09-24,32.6984748840332
2014-09-25,32.5623664855957
2014-09-26,32.958988189697266
2014-09-29,32.947330474853516
2014-09-30,32.84623336791992
2014-10-01,32.861785888671875
2014-10-02,32.85013198852539
2014-10-03,33.06010055541992
2014-10-06,33.13397216796875
2014-10-07,32.88511276245117
2014-10-08,33.62004089355469
2014-10-09,33.690040588378906
2014-10-10,33.78725051879883
2014-10-13,33.81446838378906
2014-10-14,34.40553283691406
2014-10-15,34.24998474121094
2014-10-16,34.246097564697266
2014-10-17,34.36662673950195
2014-10-20,34.8371467590332
2014-10-21,35.152122497558594
2014-10-22,35.163780212402344
2014-10-23,35.397090911865234
2014-10-24,35.350433349609375
2014-10-27,35.60319137573242
2014-10-28,35.71596145629883
2014-10-29,35.712059020996094
2014-10-30,35.953155517578125
2014-10-31,36.419769287109375
2014-11-03,36.81639862060547
2014-11-04,36.90972900390625
2014-11-05,36.8125114440918
2014-11-06,36.48198318481445
2014-11-07,36.40032958984375
2014-11-10,36.7580680847168
2014-11-11,36.586978912353516
2014-11-12,36.27589797973633
2014-11-13,36.51699447631836
2014-11-14,36.229225158691406
2014-11-17,36.43920135498047
2014-11-18,36.58309555053711
2014-11-19,36.38088607788086
2014-11-20,36.40809631347656
2014-11-21,36.72308349609375
2014-11-24,36.78916931152344
2014-11-25,36.866947174072266
2014-11-26,37.21302032470703
2014-11-28,37.33745574951172
2014-12-01,37.356903076171875
2014-12-02,37.56689453125
2014-12-03,37.52021026611328
2014-12-04,37.613563537597656
2014-12-05,37.36857223510742
2014-12-08,37.64076614379883
2014-12-09,37.83908462524414
2014-12-10,37.86241912841797
2014-12-11,37.893524169921875
2014-12-12,37.57465744018555
2014-12-15,37.1663703918457
2014-12-16,37.057491302490234
2014-12-17,37.89739990234375
2014-12-18,38.19682312011719
2014-12-19,38.30180740356445
2014-12-22,38.88509750366211
2014-12-23,38.632328033447266
2014-12-24,38.4069709777832
2014-12-26,38.55223846435547
2014-12-29,38.73285675048828
2014-12-30,38.65824890136719
2014-12-31,38.022186279296875
2015-01-02,38.618988037109375
2015-01-05,38.87811279296875
2015-01-06,39.302162170410156
2015-01-07,39.957847595214844
2015-01-08,40.04814147949219
2015-01-09,40.1541633605957
2015-01-12,40.464332580566406
2015-01-13,40.377952575683594
2015-01-14,40.73918151855469
2015-01-15,40.88837432861328
2015-01-16,41.174983978271484
2015-01-20,40.91194152832031
2015-01-21,40.856971740722656
2015-01-22,41.59510803222656
2015-01-23,41.51657485961914
2015-01-26,41.84640121459961
2015-01-27,41.83462142944336
2015-01-28,41.55584716796875
2015-01-29,41.634368896484375
2015-01-30,40.76667404174805
2015-02-02,40.75489044189453
2015-02-03,41.04543685913086
2015-02-04,40.849117279052734
2015-02-05,41.38309860229492
2015-02-06,40.162017822265625
2015-02-09,39.95393753051758
2015-02-10,40.14238739013672
2015-02-11,40.00888442993164
2015-02-12,40.48004150390625
2015-02-13,40.095272064208984
2015-02-17,40.02067565917969
2015-02-18,40.425071716308594
2015-02-19,39.43172836303711
2015-02-20,39.8950309753418
2015-02-23,40.20127868652344
2015-02-24,39.32571792602539
2015-02-25,39.28252410888672
2015-02-26,38.8427734375
2015-02-27,39.18043518066406
2015-03-02,39.39638137817383
2015-03-03,39.34142303466797
2015-03-04,38.9370002746582
2015-03-05,39.18830108642578
2015-03-06,37.89262771606445
2015-03-09,38.25776672363281
2015-03-10,38.23027801513672
2015-03-11,38.21064758300781
2015-03-12,38.854557037353516
2015-03-13,38.862403869628906
2015-03-16,39.33357620239258
2015-03-17,39.23933029174805
2015-03-18,40.09135437011719
2015-03-19,40.07563400268555
2015-03-20,41.03364944458008
2015-03-23,41.02580642700195
2015-03-24,40.707759857177734
2015-03-25,39.96234893798828
2015-03-26,39.72127151489258
2015-03-27,39.79240036010742
2015-03-30,40.40106964111328
2015-03-31,39.97025680541992
2015-04-01,39.81612777709961
2015-04-02,40.14811325073242
2015-04-06,40.582881927490234
2015-04-07,39.899112701416016
2015-04-08,39.96234893798828
2015-04-09,39.14420700073242
2015-04-10,39.096778869628906
2015-04-13,38.970306396484375
2015-04-14,39.13629913330078
2015-04-15,38.843833923339844
2015-04-16,39.013790130615234
2015-04-17,38.843833923339844
2015-04-20,38.8873176574707
2015-04-21,38.982173919677734
2015-04-22,39.02169418334961
2015-04-23,39.096778869628906
2015-04-24,39.191650390625
2015-04-27,39.16396713256836
2015-04-28,39.04145050048828
2015-04-29,38.21146774291992
2015-04-30,37.60675048828125
2015-05-01,37.903175354003906
2015-05-04,37.98617172241211
2015-05-05,37.10874557495117
2015-05-06,37.03364944458008
2015-05-07,37.614646911621094
2015-05-08,38.21146774291992
2015-05-11,37.57512283325195
2015-05-12,37.709510803222656
2015-05-13,37.361698150634766
2015-05-14,38.10868835449219
2015-05-15,38.44860076904297
2015-05-18,38.322120666503906
2015-05-19,38.16008758544922
2015-05-20,38.1363525390625
2015-05-21,37.93874740600586
2015-05-22,37.95060729980469
2015-05-26,37.630455017089844
2015-05-27,38.02965545654297
2015-05-28,37.9268913269043
2015-05-29,37.5197868347168
2015-06-01,37.98617172241211
2015-06-02,37.6027946472168
2015-06-03,37.01784133911133
2015-06-04,36.9427490234375
2015-06-05,36.507991790771484
2015-06-08,36.42103958129883
2015-06-09,36.168094635009766
2015-06-10,36.436851501464844
2015-06-11,36.73721694946289
2015-06-12,36.67399215698242
2015-06-15,36.50404357910156
2015-06-16,36.85184860229492
2015-06-17,37.136409759521484
2015-06-18,37.673946380615234
2015-06-19,37.270790100097656
2015-06-22,36.85184860229492
2015-06-23,36.51195526123047
2015-06-24,36.346580505371094
2015-06-25,35.94807052612305
2015-06-26,36.2349739074707
2015-06-29,35.661155700683594
2015-06-30,35.70896911621094
2015-07-01,36.310707092285156
2015-07-02,36.43424606323242
2015-07-06,36.58566665649414
2015-07-07,37.23120880126953
2015-07-08,37.131591796875
2015-07-09,37.00407409667969
2015-07-10,37.255123138427734
2015-07-13,37.259117126464844
2015-07-14,37.35475158691406
2015-07-15,37.41453552246094
2015-07-16,37.709407806396484
2015-07-17,37.53009033203125
2015-07-20,37.60581588745117
2015-07-21,37.47430419921875
2015-07-22,37.63768005371094
2015-07-23,37.267086029052734
2015-07-24,37.48227310180664
2015-07-27,37.625736236572266
2015-07-28,37.70143508911133
2015-07-29,37.88874435424805
2015-07-30,37.70542526245117
2015-07-31,37.972408294677734
2015-08-03,38.2194938659668
2015-08-04,37.98038101196289
2015-08-05,37.83294677734375
2015-08-06,37.9604606628418
2015-08-07,38.1318244934082
2015-08-10,37.98038101196289
2015-08-11,38.26729202270508
2015-08-12,38.446617126464844
2015-08-13,38.53828048706055
2015-08-14,38.709625244140625
2015-08-17,39.068275451660156
2015-08-18,39.171875
2015-08-19,38.888946533203125
2015-08-20,38.63789749145508
2015-08-21,37.96446228027344
2015-08-24,36.075592041015625
2015-08-25,35.063419342041016
2015-08-26,36.083560943603516
2015-08-27,36.808815002441406
2015-08-28,36.70123291015625
2015-08-31,35.82851791381836
2015-09-01,35.1231803894043
2015-09-02,35.51371765136719
2015-09-03,35.573482513427734
2015-09-04,34.828304290771484
2015-09-08,35.3822021484375
2015-09-09,34.876121520996094
2015-09-10,34.99168395996094
2015-09-11,35.689048767089844
2015-09-14,35.697017669677734
2015-09-15,36.13935470581055
2015-09-16,36.537845611572266
2015-09-17,36.96023941040039
2015-09-18,36.96422576904297
2015-09-21,37.29099655151367
2015-09-22,36.844669342041016
2015-09-23,37.06784439086914
2015-09-24,36.74504852294922
2015-09-25,36.95278549194336
2015-09-28,36.33403015136719
2015-09-29,36.916622161865234
2015-09-30,37.21396255493164
2015-10-01,37.38270568847656
2015-10-02,37.70012664794922
2015-10-05,38.2827033996582
2015-10-06,38.13405990600586
2015-10-07,38.53986358642578
2015-10-08,38.841209411621094
2015-10-09,38.76887893676758
2015-10-12,38.989864349365234
2015-10-13,38.72468948364258
2015-10-14,38.38718032836914
2015-10-15,38.941646575927734
2015-10-16,39.28718948364258
2015-10-19,39.87782669067383
2015-10-20,39.813541412353516
2015-10-21,39.71308898925781
2015-10-22,40.05060958862305
2015-10-23,39.60460662841797
2015-10-26,39.636756896972656
2015-10-27,39.66086196899414
2015-10-28,39.588531494140625
2015-10-29,39.56041717529297
2015-10-30,39.166656494140625
2015-11-02,40.082740783691406
2015-11-03,39.57246398925781
2015-11-04,39.42782211303711
2015-11-05,39.58452224731445
2015-11-06,38.24654769897461
2015-11-09,37.623775482177734
2015-11-10,38.06574630737305
2015-11-11,38.15816116333008
2015-11-12,37.94922637939453
2015-11-13,37.515296936035156
2015-11-16,37.94922637939453
2015-11-17,38.001468658447266
2015-11-18,38.36308288574219
2015-11-19,38.57602310180664
2015-11-20,39.04210662841797
2015-11-23,39.09433364868164
2015-11-24,38.829158782958984
2015-11-25,39.026031494140625
2015-11-27,39.36754608154297
2015-11-30,39.04210662841797
2015-12-01,39.66086196899414
2015-12-02,38.865318298339844
2015-12-03,38.27467727661133
2015-12-04,39.11844253540039
2015-12-07,39.05014419555664
2015-12-08,39.070228576660156
2015-12-09,38.813072204589844
2015-12-10,38.45146560668945
2015-12-11,38.49967956542969
2015-12-14,38.829158782958984
2015-12-15,39.166656494140625
2015-12-16,39.95417022705078
2015-12-17,39.7452392578125
2015-12-18,39.28718948364258
2015-12-21,39.48006057739258
2015-12-22,39.592552185058594
2015-12-23,40.042564392089844
2015-12-24,40.02387619018555
2015-12-28,40.32038116455078
2015-12-29,40.76716613769531
2015-12-30,40.629066467285156
2015-12-31,40.308197021484375
2016-01-04,39.77204513549805
2016-01-05,40.588462829589844
2016-01-06,40.44223403930664
2016-01-07,39.73955154418945
2016-01-08,39.268409729003906
2016-01-11,39.54460525512695
2016-01-12,39.34151077270508
2016-01-13,38.8541145324707
2016-01-14,38.785072326660156
2016-01-15,38.56979751586914
2016-01-19,38.785072326660156
2016-01-20,37.55436706542969
2016-01-21,37.78995132446289
2016-01-22,38.817562103271484
2016-01-25,38.62260437011719
2016-01-26,39.35369873046875
2016-01-27,38.55760192871094
2016-01-28,38.11488723754883
2016-01-29,38.785072326660156
2016-02-01,38.866310119628906
2016-02-02,38.553550720214844
2016-02-03,38.77288055419922
2016-02-04,38.80131912231445
2016-02-05,37.93211364746094
2016-02-08,36.75421905517578
2016-02-09,35.97843933105469
2016-02-10,36.25056457519531
2016-02-11,35.76316452026367
2016-02-12,36.1530876159668
2016-02-16,36.7623405456543
2016-02-17,37.099464416503906
2016-02-18,37.45689010620117
2016-02-19,37.75339126586914
2016-02-22,38.15550231933594
2016-02-23,38.033653259277344
2016-02-24,37.919921875
2016-02-25,38.69976043701172
2016-02-26,38.48856735229492
2016-02-29,38.33420944213867
2016-03-01,39.4511833190918
2016-03-02,39.723323822021484
2016-03-03,39.85327911376953
2016-03-04,39.84922790527344
2016-03-07,39.897972106933594
2016-03-08,39.568965911865234
2016-03-09,39.784236907958984
2016-03-10,39.71925354003906
2016-03-11,40.710304260253906
2016-03-14,40.70217514038086
2016-03-15,40.78342819213867
2016-03-16,41.25862503051758
2016-03-17,41.85163116455078
2016-03-18,41.616050720214844
2016-03-21,41.21396255493164
2016-03-22,41.19770050048828
2016-03-23,41.02362823486328
2016-03-24,40.99077606201172
2016-03-28,41.405452728271484
2016-03-29,42.25120544433594
2016-03-30,42.0952033996582
2016-03-31,42.35386276245117
2016-04-01,42.38669967651367
2016-04-04,42.32101058959961
2016-04-05,42.10341262817383
2016-04-06,42.18552780151367
2016-04-07,41.93096923828125
2016-04-08,42.136253356933594
2016-04-11,41.98024368286133
2016-04-12,42.27174377441406
2016-04-13,41.9925651550293
2016-04-14,41.67643737792969
2016-04-15,41.996673583984375
2016-04-18,42.26353073120117
2016-04-19,42.23891067504883
2016-04-20,41.528629302978516
2016-04-21,40.785499572753906
2016-04-22,41.21659469604492
2016-04-25,41.60253143310547
2016-04-26,41.680519104003906
2016-04-27,41.573787689208984
2016-04-28,41.43418884277344
2016-04-29,41.085208892822266
2016-05-02,41.71748733520508
2016-05-03,41.828330993652344
2016-05-04,42.47291946411133
2016-05-05,42.5755615234375
2016-05-06,42.9779167175293
2016-05-09,43.4500617980957
2016-05-10,43.49933624267578
2016-05-11,42.468814849853516
2016-05-12,42.77262878417969
2016-05-13,42.3415412902832
2016-05-16,42.780845642089844
2016-05-17,41.9925651550293
2016-05-18,41.331546783447266
2016-05-19,40.89635467529297
2016-05-20,41.21659469604492
2016-05-23,41.23301696777344
2016-05-24,41.680519104003906
2016-05-25,41.69695281982422
2016-05-26,41.77908706665039
2016-05-27,41.95560836791992
2016-05-31,41.96792221069336
2016-06-01,41.90223693847656
2016-06-02,42.10341262817383
2016-06-03,42.21015930175781
2016-06-06,41.869388580322266
2016-06-07,42.08699035644531
2016-06-08,42.27174377441406
2016-06-09,42.36616897583008
2016-06-10,42.197837829589844
2016-06-13,42.27174377441406
2016-06-14,42.16089630126953
2016-06-15,42.604305267333984
2016-06-16,42.9122314453125
2016-06-17,42.80548095703125
2016-06-20,42.797264099121094
2016-06-21,43.03055191040039
2016-06-22,42.976783752441406
2016-06-23,43.18775177001953
2016-06-24,42.79478454589844
2016-06-27,42.881649017333984
2016-06-28,43.79579162597656
2016-06-29,44.3459358215332
2016-06-30,44.75542449951172
2016-07-01,44.73059844970703
2016-07-05,45.27246856689453
2016-07-06,45.07392501831055
2016-07-07,44.53618240356445
2016-07-08,45.284881591796875
2016-07-11,45.491703033447266
2016-07-12,45.48756408691406
2016-07-13,45.72746658325195
2016-07-14,45.33864974975586
2016-07-15,45.284881591796875
2016-07-18,45.355186462402344
2016-07-19,45.58268737792969
2016-07-20,45.528926849365234
2016-07-21,45.607513427734375
2016-07-22,46.0294189453125
2016-07-25,45.992191314697266
2016-07-26,45.810203552246094
2016-07-27,45.367610931396484
2016-07-28,45.731597900390625
2016-07-29,46.21554946899414
2016-08-01,46.45131301879883
2016-08-02,45.64060592651367
2016-08-03,45.37588119506836
2016-08-04,45.264198303222656
2016-08-05,45.24765396118164
2016-08-08,45.37173843383789
2016-08-09,45.61991882324219
2016-08-10,45.57442092895508
2016-08-11,45.02016067504883
2016-08-12,45.19800567626953
2016-08-15,45.14010238647461
2016-08-16,44.65614700317383
2016-08-17,44.82161331176758
2016-08-18,44.72646713256836
2016-08-19,44.33350372314453
2016-08-22,44.53618240356445
2016-08-23,44.49482727050781
2016-08-24,44.29215621948242
2016-08-25,44.49482727050781
2016-08-26,44.06051254272461
2016-08-29,44.523780822753906
2016-08-30,44.38728332519531
2016-08-31,44.4493293762207
2016-09-01,44.32110595703125
2016-09-02,44.635467529296875
2016-09-06,44.9829216003418
2016-09-07,45.21456527709961
2016-09-08,44.63959884643555
2016-09-09,42.956111907958984
2016-09-12,43.52692794799805
2016-09-13,42.455604553222656
2016-09-14,42.60450744628906
